merged_pdf_id,merged_pdf_path,left_page,right_page,left_image_path,right_image_path,label,same_document,left_source_doc_index,right_source_doc_index
merged_00064,data/synthetic/merged_pdfs/merged_00064.pdf,9,10,data/synthetic/page_images/merged_00064/page_0009.png,data/synthetic/page_images/merged_00064/page_0010.png,NEW_DOCUMENT,0,3,4
merged_00064,data/synthetic/merged_pdfs/merged_00064.pdf,10,11,data/synthetic/page_images/merged_00064/page_0010.png,data/synthetic/page_images/merged_00064/page_0011.png,SAME_DOCUMENT,1,4,4
merged_00064,data/synthetic/merged_pdfs/merged_00064.pdf,11,12,data/synthetic/page_images/merged_00064/page_0011.png,data/synthetic/page_images/merged_00064/page_0012.png,SAME_DOCUMENT,1,4,4
merged_00065,data/synthetic/merged_pdfs/merged_00065.pdf,1,2,data/synthetic/page_images/merged_00065/page_0001.png,data/synthetic/page_images/merged_00065/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00065,data/synthetic/merged_pdfs/merged_00065.pdf,2,3,data/synthetic/page_images/merged_00065/page_0002.png,data/synthetic/page_images/merged_00065/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00065,data/synthetic/merged_pdfs/merged_00065.pdf,3,4,data/synthetic/page_images/merged_00065/page_0003.png,data/synthetic/page_images/merged_00065/page_0004.png,SAME_DOCUMENT,1,2,2
merged_00065,data/synthetic/merged_pdfs/merged_00065.pdf,4,5,data/synthetic/page_images/merged_00065/page_0004.png,data/synthetic/page_images/merged_00065/page_0005.png,SAME_DOCUMENT,1,2,2
merged_00065,data/synthetic/merged_pdfs/merged_00065.pdf,5,6,data/synthetic/page_images/merged_00065/page_0005.png,data/synthetic/page_images/merged_00065/page_0006.png,SAME_DOCUMENT,1,2,2
merged_00067,data/synthetic/merged_pdfs/merged_00067.pdf,1,2,data/synthetic/page_images/merged_00067/page_0001.png,data/synthetic/page_images/merged_00067/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00067,data/synthetic/merged_pdfs/merged_00067.pdf,2,3,data/synthetic/page_images/merged_00067/page_0002.png,data/synthetic/page_images/merged_00067/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00068,data/synthetic/merged_pdfs/merged_00068.pdf,1,2,data/synthetic/page_images/merged_00068/page_0001.png,data/synthetic/page_images/merged_00068/page_0002.png,NEW_DOCUMENT,0,1,2
merged_00068,data/synthetic/merged_pdfs/merged_00068.pdf,2,3,data/synthetic/page_images/merged_00068/page_0002.png,data/synthetic/page_images/merged_00068/page_0003.png,SAME_DOCUMENT,1,2,2
merged_00068,data/synthetic/merged_pdfs/merged_00068.pdf,3,4,data/synthetic/page_images/merged_00068/page_0003.png,data/synthetic/page_images/merged_00068/page_0004.png,SAME_DOCUMENT,1,2,2
merged_00068,data/synthetic/merged_pdfs/merged_00068.pdf,4,5,data/synthetic/page_images/merged_00068/page_0004.png,data/synthetic/page_images/merged_00068/page_0005.png,NEW_DOCUMENT,0,2,3
merged_00068,data/synthetic/merged_pdfs/merged_00068.pdf,5,6,data/synthetic/page_images/merged_00068/page_0005.png,data/synthetic/page_images/merged_00068/page_0006.png,SAME_DOCUMENT,1,3,3
merged_00069,data/synthetic/merged_pdfs/merged_00069.pdf,1,2,data/synthetic/page_images/merged_00069/page_0001.png,data/synthetic/page_images/merged_00069/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00069,data/synthetic/merged_pdfs/merged_00069.pdf,2,3,data/synthetic/page_images/merged_00069/page_0002.png,data/synthetic/page_images/merged_00069/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00069,data/synthetic/merged_pdfs/merged_00069.pdf,3,4,data/synthetic/page_images/merged_00069/page_0003.png,data/synthetic/page_images/merged_00069/page_0004.png,SAME_DOCUMENT,1,2,2
merged_00069,data/synthetic/merged_pdfs/merged_00069.pdf,4,5,data/synthetic/page_images/merged_00069/page_0004.png,data/synthetic/page_images/merged_00069/page_0005.png,NEW_DOCUMENT,0,2,3
merged_00069,data/synthetic/merged_pdfs/merged_00069.pdf,5,6,data/synthetic/page_images/merged_00069/page_0005.png,data/synthetic/page_images/merged_00069/page_0006.png,SAME_DOCUMENT,1,3,3
merged_00069,data/synthetic/merged_pdfs/merged_00069.pdf,6,7,data/synthetic/page_images/merged_00069/page_0006.png,data/synthetic/page_images/merged_00069/page_0007.png,SAME_DOCUMENT,1,3,3
merged_00069,data/synthetic/merged_pdfs/merged_00069.pdf,7,8,data/synthetic/page_images/merged_00069/page_0007.png,data/synthetic/page_images/merged_00069/page_0008.png,SAME_DOCUMENT,1,3,3
merged_00069,data/synthetic/merged_pdfs/merged_00069.pdf,8,9,data/synthetic/page_images/merged_00069/page_0008.png,data/synthetic/page_images/merged_00069/page_0009.png,SAME_DOCUMENT,1,3,3
merged_00069,data/synthetic/merged_pdfs/merged_00069.pdf,9,10,data/synthetic/page_images/merged_00069/page_0009.png,data/synthetic/page_images/merged_00069/page_0010.png,SAME_DOCUMENT,1,3,3
merged_00070,data/synthetic/merged_pdfs/merged_00070.pdf,1,2,data/synthetic/page_images/merged_00070/page_0001.png,data/synthetic/page_images/merged_00070/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00070,data/synthetic/merged_pdfs/merged_00070.pdf,2,3,data/synthetic/page_images/merged_00070/page_0002.png,data/synthetic/page_images/merged_00070/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00070,data/synthetic/merged_pdfs/merged_00070.pdf,3,4,data/synthetic/page_images/merged_00070/page_0003.png,data/synthetic/page_images/merged_00070/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00070,data/synthetic/merged_pdfs/merged_00070.pdf,4,5,data/synthetic/page_images/merged_00070/page_0004.png,data/synthetic/page_images/merged_00070/page_0005.png,SAME_DOCUMENT,1,1,1
merged_00070,data/synthetic/merged_pdfs/merged_00070.pdf,5,6,data/synthetic/page_images/merged_00070/page_0005.png,data/synthetic/page_images/merged_00070/page_0006.png,NEW_DOCUMENT,0,1,2
merged_00070,data/synthetic/merged_pdfs/merged_00070.pdf,6,7,data/synthetic/page_images/merged_00070/page_0006.png,data/synthetic/page_images/merged_00070/page_0007.png,SAME_DOCUMENT,1,2,2
merged_00070,data/synthetic/merged_pdfs/merged_00070.pdf,7,8,data/synthetic/page_images/merged_00070/page_0007.png,data/synthetic/page_images/merged_00070/page_0008.png,NEW_DOCUMENT,0,2,3
merged_00070,data/synthetic/merged_pdfs/merged_00070.pdf,8,9,data/synthetic/page_images/merged_00070/page_0008.png,data/synthetic/page_images/merged_00070/page_0009.png,NEW_DOCUMENT,0,3,4
merged_00070,data/synthetic/merged_pdfs/merged_00070.pdf,9,10,data/synthetic/page_images/merged_00070/page_0009.png,data/synthetic/page_images/merged_00070/page_0010.png,SAME_DOCUMENT,1,4,4
merged_00070,data/synthetic/merged_pdfs/merged_00070.pdf,10,11,data/synthetic/page_images/merged_00070/page_0010.png,data/synthetic/page_images/merged_00070/page_0011.png,SAME_DOCUMENT,1,4,4
merged_00070,data/synthetic/merged_pdfs/merged_00070.pdf,11,12,data/synthetic/page_images/merged_00070/page_0011.png,data/synthetic/page_images/merged_00070/page_0012.png,SAME_DOCUMENT,1,4,4
merged_00072,data/synthetic/merged_pdfs/merged_00072.pdf,1,2,data/synthetic/page_images/merged_00072/page_0001.png,data/synthetic/page_images/merged_00072/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00072,data/synthetic/merged_pdfs/merged_00072.pdf,2,3,data/synthetic/page_images/merged_00072/page_0002.png,data/synthetic/page_images/merged_00072/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00072,data/synthetic/merged_pdfs/merged_00072.pdf,3,4,data/synthetic/page_images/merged_00072/page_0003.png,data/synthetic/page_images/merged_00072/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00072,data/synthetic/merged_pdfs/merged_00072.pdf,4,5,data/synthetic/page_images/merged_00072/page_0004.png,data/synthetic/page_images/merged_00072/page_0005.png,NEW_DOCUMENT,0,1,2
merged_00072,data/synthetic/merged_pdfs/merged_00072.pdf,5,6,data/synthetic/page_images/merged_00072/page_0005.png,data/synthetic/page_images/merged_00072/page_0006.png,NEW_DOCUMENT,0,2,3
merged_00072,data/synthetic/merged_pdfs/merged_00072.pdf,6,7,data/synthetic/page_images/merged_00072/page_0006.png,data/synthetic/page_images/merged_00072/page_0007.png,SAME_DOCUMENT,1,3,3
merged_00072,data/synthetic/merged_pdfs/merged_00072.pdf,7,8,data/synthetic/page_images/merged_00072/page_0007.png,data/synthetic/page_images/merged_00072/page_0008.png,SAME_DOCUMENT,1,3,3
merged_00072,data/synthetic/merged_pdfs/merged_00072.pdf,8,9,data/synthetic/page_images/merged_00072/page_0008.png,data/synthetic/page_images/merged_00072/page_0009.png,SAME_DOCUMENT,1,3,3
merged_00072,data/synthetic/merged_pdfs/merged_00072.pdf,9,10,data/synthetic/page_images/merged_00072/page_0009.png,data/synthetic/page_images/merged_00072/page_0010.png,SAME_DOCUMENT,1,3,3
merged_00072,data/synthetic/merged_pdfs/merged_00072.pdf,10,11,data/synthetic/page_images/merged_00072/page_0010.png,data/synthetic/page_images/merged_00072/page_0011.png,SAME_DOCUMENT,1,3,3
merged_00075,data/synthetic/merged_pdfs/merged_00075.pdf,1,2,data/synthetic/page_images/merged_00075/page_0001.png,data/synthetic/page_images/merged_00075/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00075,data/synthetic/merged_pdfs/merged_00075.pdf,2,3,data/synthetic/page_images/merged_00075/page_0002.png,data/synthetic/page_images/merged_00075/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00075,data/synthetic/merged_pdfs/merged_00075.pdf,3,4,data/synthetic/page_images/merged_00075/page_0003.png,data/synthetic/page_images/merged_00075/page_0004.png,NEW_DOCUMENT,0,1,2
merged_00075,data/synthetic/merged_pdfs/merged_00075.pdf,4,5,data/synthetic/page_images/merged_00075/page_0004.png,data/synthetic/page_images/merged_00075/page_0005.png,SAME_DOCUMENT,1,2,2
merged_00075,data/synthetic/merged_pdfs/merged_00075.pdf,5,6,data/synthetic/page_images/merged_00075/page_0005.png,data/synthetic/page_images/merged_00075/page_0006.png,SAME_DOCUMENT,1,2,2
merged_00075,data/synthetic/merged_pdfs/merged_00075.pdf,6,7,data/synthetic/page_images/merged_00075/page_0006.png,data/synthetic/page_images/merged_00075/page_0007.png,SAME_DOCUMENT,1,2,2
merged_00075,data/synthetic/merged_pdfs/merged_00075.pdf,7,8,data/synthetic/page_images/merged_00075/page_0007.png,data/synthetic/page_images/merged_00075/page_0008.png,NEW_DOCUMENT,0,2,3
merged_00076,data/synthetic/merged_pdfs/merged_00076.pdf,1,2,data/synthetic/page_images/merged_00076/page_0001.png,data/synthetic/page_images/merged_00076/page_0002.png,NEW_DOCUMENT,0,1,2
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,1,2,data/synthetic/page_images/merged_00078/page_0001.png,data/synthetic/page_images/merged_00078/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,2,3,data/synthetic/page_images/merged_00078/page_0002.png,data/synthetic/page_images/merged_00078/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,3,4,data/synthetic/page_images/merged_00078/page_0003.png,data/synthetic/page_images/merged_00078/page_0004.png,SAME_DOCUMENT,1,2,2
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,4,5,data/synthetic/page_images/merged_00078/page_0004.png,data/synthetic/page_images/merged_00078/page_0005.png,NEW_DOCUMENT,0,2,3
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,5,6,data/synthetic/page_images/merged_00078/page_0005.png,data/synthetic/page_images/merged_00078/page_0006.png,NEW_DOCUMENT,0,3,4
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,6,7,data/synthetic/page_images/merged_00078/page_0006.png,data/synthetic/page_images/merged_00078/page_0007.png,SAME_DOCUMENT,1,4,4
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,7,8,data/synthetic/page_images/merged_00078/page_0007.png,data/synthetic/page_images/merged_00078/page_0008.png,SAME_DOCUMENT,1,4,4
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,8,9,data/synthetic/page_images/merged_00078/page_0008.png,data/synthetic/page_images/merged_00078/page_0009.png,SAME_DOCUMENT,1,4,4
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,9,10,data/synthetic/page_images/merged_00078/page_0009.png,data/synthetic/page_images/merged_00078/page_0010.png,SAME_DOCUMENT,1,4,4
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,10,11,data/synthetic/page_images/merged_00078/page_0010.png,data/synthetic/page_images/merged_00078/page_0011.png,SAME_DOCUMENT,1,4,4
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,11,12,data/synthetic/page_images/merged_00078/page_0011.png,data/synthetic/page_images/merged_00078/page_0012.png,SAME_DOCUMENT,1,4,4
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,12,13,data/synthetic/page_images/merged_00078/page_0012.png,data/synthetic/page_images/merged_00078/page_0013.png,SAME_DOCUMENT,1,4,4
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,13,14,data/synthetic/page_images/merged_00078/page_0013.png,data/synthetic/page_images/merged_00078/page_0014.png,SAME_DOCUMENT,1,4,4
merged_00078,data/synthetic/merged_pdfs/merged_00078.pdf,14,15,data/synthetic/page_images/merged_00078/page_0014.png,data/synthetic/page_images/merged_00078/page_0015.png,NEW_DOCUMENT,0,4,5
merged_00080,data/synthetic/merged_pdfs/merged_00080.pdf,1,2,data/synthetic/page_images/merged_00080/page_0001.png,data/synthetic/page_images/merged_00080/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00080,data/synthetic/merged_pdfs/merged_00080.pdf,2,3,data/synthetic/page_images/merged_00080/page_0002.png,data/synthetic/page_images/merged_00080/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00080,data/synthetic/merged_pdfs/merged_00080.pdf,3,4,data/synthetic/page_images/merged_00080/page_0003.png,data/synthetic/page_images/merged_00080/page_0004.png,NEW_DOCUMENT,0,2,3
merged_00080,data/synthetic/merged_pdfs/merged_00080.pdf,4,5,data/synthetic/page_images/merged_00080/page_0004.png,data/synthetic/page_images/merged_00080/page_0005.png,SAME_DOCUMENT,1,3,3
merged_00080,data/synthetic/merged_pdfs/merged_00080.pdf,5,6,data/synthetic/page_images/merged_00080/page_0005.png,data/synthetic/page_images/merged_00080/page_0006.png,SAME_DOCUMENT,1,3,3
merged_00080,data/synthetic/merged_pdfs/merged_00080.pdf,6,7,data/synthetic/page_images/merged_00080/page_0006.png,data/synthetic/page_images/merged_00080/page_0007.png,SAME_DOCUMENT,1,3,3
merged_00080,data/synthetic/merged_pdfs/merged_00080.pdf,7,8,data/synthetic/page_images/merged_00080/page_0007.png,data/synthetic/page_images/merged_00080/page_0008.png,NEW_DOCUMENT,0,3,4
merged_00081,data/synthetic/merged_pdfs/merged_00081.pdf,1,2,data/synthetic/page_images/merged_00081/page_0001.png,data/synthetic/page_images/merged_00081/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00081,data/synthetic/merged_pdfs/merged_00081.pdf,2,3,data/synthetic/page_images/merged_00081/page_0002.png,data/synthetic/page_images/merged_00081/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00081,data/synthetic/merged_pdfs/merged_00081.pdf,3,4,data/synthetic/page_images/merged_00081/page_0003.png,data/synthetic/page_images/merged_00081/page_0004.png,NEW_DOCUMENT,0,2,3
merged_00081,data/synthetic/merged_pdfs/merged_00081.pdf,4,5,data/synthetic/page_images/merged_00081/page_0004.png,data/synthetic/page_images/merged_00081/page_0005.png,SAME_DOCUMENT,1,3,3
merged_00082,data/synthetic/merged_pdfs/merged_00082.pdf,1,2,data/synthetic/page_images/merged_00082/page_0001.png,data/synthetic/page_images/merged_00082/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00082,data/synthetic/merged_pdfs/merged_00082.pdf,2,3,data/synthetic/page_images/merged_00082/page_0002.png,data/synthetic/page_images/merged_00082/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00082,data/synthetic/merged_pdfs/merged_00082.pdf,3,4,data/synthetic/page_images/merged_00082/page_0003.png,data/synthetic/page_images/merged_00082/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00082,data/synthetic/merged_pdfs/merged_00082.pdf,4,5,data/synthetic/page_images/merged_00082/page_0004.png,data/synthetic/page_images/merged_00082/page_0005.png,NEW_DOCUMENT,0,1,2
merged_00082,data/synthetic/merged_pdfs/merged_00082.pdf,5,6,data/synthetic/page_images/merged_00082/page_0005.png,data/synthetic/page_images/merged_00082/page_0006.png,SAME_DOCUMENT,1,2,2
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,1,2,data/synthetic/page_images/merged_00083/page_0001.png,data/synthetic/page_images/merged_00083/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,2,3,data/synthetic/page_images/merged_00083/page_0002.png,data/synthetic/page_images/merged_00083/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,3,4,data/synthetic/page_images/merged_00083/page_0003.png,data/synthetic/page_images/merged_00083/page_0004.png,SAME_DOCUMENT,1,2,2
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,4,5,data/synthetic/page_images/merged_00083/page_0004.png,data/synthetic/page_images/merged_00083/page_0005.png,SAME_DOCUMENT,1,2,2
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,5,6,data/synthetic/page_images/merged_00083/page_0005.png,data/synthetic/page_images/merged_00083/page_0006.png,SAME_DOCUMENT,1,2,2
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,6,7,data/synthetic/page_images/merged_00083/page_0006.png,data/synthetic/page_images/merged_00083/page_0007.png,NEW_DOCUMENT,0,2,3
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,7,8,data/synthetic/page_images/merged_00083/page_0007.png,data/synthetic/page_images/merged_00083/page_0008.png,SAME_DOCUMENT,1,3,3
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,8,9,data/synthetic/page_images/merged_00083/page_0008.png,data/synthetic/page_images/merged_00083/page_0009.png,SAME_DOCUMENT,1,3,3
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,9,10,data/synthetic/page_images/merged_00083/page_0009.png,data/synthetic/page_images/merged_00083/page_0010.png,SAME_DOCUMENT,1,3,3
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,10,11,data/synthetic/page_images/merged_00083/page_0010.png,data/synthetic/page_images/merged_00083/page_0011.png,SAME_DOCUMENT,1,3,3
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,11,12,data/synthetic/page_images/merged_00083/page_0011.png,data/synthetic/page_images/merged_00083/page_0012.png,SAME_DOCUMENT,1,3,3
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,12,13,data/synthetic/page_images/merged_00083/page_0012.png,data/synthetic/page_images/merged_00083/page_0013.png,SAME_DOCUMENT,1,3,3
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,13,14,data/synthetic/page_images/merged_00083/page_0013.png,data/synthetic/page_images/merged_00083/page_0014.png,SAME_DOCUMENT,1,3,3
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,14,15,data/synthetic/page_images/merged_00083/page_0014.png,data/synthetic/page_images/merged_00083/page_0015.png,NEW_DOCUMENT,0,3,4
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,15,16,data/synthetic/page_images/merged_00083/page_0015.png,data/synthetic/page_images/merged_00083/page_0016.png,SAME_DOCUMENT,1,4,4
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,16,17,data/synthetic/page_images/merged_00083/page_0016.png,data/synthetic/page_images/merged_00083/page_0017.png,NEW_DOCUMENT,0,4,5
merged_00083,data/synthetic/merged_pdfs/merged_00083.pdf,17,18,data/synthetic/page_images/merged_00083/page_0017.png,data/synthetic/page_images/merged_00083/page_0018.png,SAME_DOCUMENT,1,5,5
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,1,2,data/synthetic/page_images/merged_00084/page_0001.png,data/synthetic/page_images/merged_00084/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,2,3,data/synthetic/page_images/merged_00084/page_0002.png,data/synthetic/page_images/merged_00084/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,3,4,data/synthetic/page_images/merged_00084/page_0003.png,data/synthetic/page_images/merged_00084/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,4,5,data/synthetic/page_images/merged_00084/page_0004.png,data/synthetic/page_images/merged_00084/page_0005.png,SAME_DOCUMENT,1,1,1
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,5,6,data/synthetic/page_images/merged_00084/page_0005.png,data/synthetic/page_images/merged_00084/page_0006.png,NEW_DOCUMENT,0,1,2
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,6,7,data/synthetic/page_images/merged_00084/page_0006.png,data/synthetic/page_images/merged_00084/page_0007.png,SAME_DOCUMENT,1,2,2
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,7,8,data/synthetic/page_images/merged_00084/page_0007.png,data/synthetic/page_images/merged_00084/page_0008.png,SAME_DOCUMENT,1,2,2
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,8,9,data/synthetic/page_images/merged_00084/page_0008.png,data/synthetic/page_images/merged_00084/page_0009.png,SAME_DOCUMENT,1,2,2
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,9,10,data/synthetic/page_images/merged_00084/page_0009.png,data/synthetic/page_images/merged_00084/page_0010.png,SAME_DOCUMENT,1,2,2
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,10,11,data/synthetic/page_images/merged_00084/page_0010.png,data/synthetic/page_images/merged_00084/page_0011.png,SAME_DOCUMENT,1,2,2
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,11,12,data/synthetic/page_images/merged_00084/page_0011.png,data/synthetic/page_images/merged_00084/page_0012.png,SAME_DOCUMENT,1,2,2
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,12,13,data/synthetic/page_images/merged_00084/page_0012.png,data/synthetic/page_images/merged_00084/page_0013.png,SAME_DOCUMENT,1,2,2
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,13,14,data/synthetic/page_images/merged_00084/page_0013.png,data/synthetic/page_images/merged_00084/page_0014.png,NEW_DOCUMENT,0,2,3
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,14,15,data/synthetic/page_images/merged_00084/page_0014.png,data/synthetic/page_images/merged_00084/page_0015.png,NEW_DOCUMENT,0,3,4
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,15,16,data/synthetic/page_images/merged_00084/page_0015.png,data/synthetic/page_images/merged_00084/page_0016.png,NEW_DOCUMENT,0,4,5
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,16,17,data/synthetic/page_images/merged_00084/page_0016.png,data/synthetic/page_images/merged_00084/page_0017.png,SAME_DOCUMENT,1,5,5
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,17,18,data/synthetic/page_images/merged_00084/page_0017.png,data/synthetic/page_images/merged_00084/page_0018.png,SAME_DOCUMENT,1,5,5
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,18,19,data/synthetic/page_images/merged_00084/page_0018.png,data/synthetic/page_images/merged_00084/page_0019.png,SAME_DOCUMENT,1,5,5
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,19,20,data/synthetic/page_images/merged_00084/page_0019.png,data/synthetic/page_images/merged_00084/page_0020.png,SAME_DOCUMENT,1,5,5
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,20,21,data/synthetic/page_images/merged_00084/page_0020.png,data/synthetic/page_images/merged_00084/page_0021.png,SAME_DOCUMENT,1,5,5
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,21,22,data/synthetic/page_images/merged_00084/page_0021.png,data/synthetic/page_images/merged_00084/page_0022.png,SAME_DOCUMENT,1,5,5
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,22,23,data/synthetic/page_images/merged_00084/page_0022.png,data/synthetic/page_images/merged_00084/page_0023.png,SAME_DOCUMENT,1,5,5
merged_00084,data/synthetic/merged_pdfs/merged_00084.pdf,23,24,data/synthetic/page_images/merged_00084/page_0023.png,data/synthetic/page_images/merged_00084/page_0024.png,SAME_DOCUMENT,1,5,5
merged_00085,data/synthetic/merged_pdfs/merged_00085.pdf,1,2,data/synthetic/page_images/merged_00085/page_0001.png,data/synthetic/page_images/merged_00085/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00085,data/synthetic/merged_pdfs/merged_00085.pdf,2,3,data/synthetic/page_images/merged_00085/page_0002.png,data/synthetic/page_images/merged_00085/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00085,data/synthetic/merged_pdfs/merged_00085.pdf,3,4,data/synthetic/page_images/merged_00085/page_0003.png,data/synthetic/page_images/merged_00085/page_0004.png,SAME_DOCUMENT,1,2,2
merged_00085,data/synthetic/merged_pdfs/merged_00085.pdf,4,5,data/synthetic/page_images/merged_00085/page_0004.png,data/synthetic/page_images/merged_00085/page_0005.png,NEW_DOCUMENT,0,2,3
merged_00085,data/synthetic/merged_pdfs/merged_00085.pdf,5,6,data/synthetic/page_images/merged_00085/page_0005.png,data/synthetic/page_images/merged_00085/page_0006.png,NEW_DOCUMENT,0,3,4
merged_00085,data/synthetic/merged_pdfs/merged_00085.pdf,6,7,data/synthetic/page_images/merged_00085/page_0006.png,data/synthetic/page_images/merged_00085/page_0007.png,SAME_DOCUMENT,1,4,4
merged_00085,data/synthetic/merged_pdfs/merged_00085.pdf,7,8,data/synthetic/page_images/merged_00085/page_0007.png,data/synthetic/page_images/merged_00085/page_0008.png,SAME_DOCUMENT,1,4,4
merged_00085,data/synthetic/merged_pdfs/merged_00085.pdf,8,9,data/synthetic/page_images/merged_00085/page_0008.png,data/synthetic/page_images/merged_00085/page_0009.png,NEW_DOCUMENT,0,4,5
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,1,2,data/synthetic/page_images/merged_00086/page_0001.png,data/synthetic/page_images/merged_00086/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,2,3,data/synthetic/page_images/merged_00086/page_0002.png,data/synthetic/page_images/merged_00086/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,3,4,data/synthetic/page_images/merged_00086/page_0003.png,data/synthetic/page_images/merged_00086/page_0004.png,SAME_DOCUMENT,1,2,2
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,4,5,data/synthetic/page_images/merged_00086/page_0004.png,data/synthetic/page_images/merged_00086/page_0005.png,SAME_DOCUMENT,1,2,2
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,5,6,data/synthetic/page_images/merged_00086/page_0005.png,data/synthetic/page_images/merged_00086/page_0006.png,NEW_DOCUMENT,0,2,3
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,6,7,data/synthetic/page_images/merged_00086/page_0006.png,data/synthetic/page_images/merged_00086/page_0007.png,SAME_DOCUMENT,1,3,3
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,7,8,data/synthetic/page_images/merged_00086/page_0007.png,data/synthetic/page_images/merged_00086/page_0008.png,SAME_DOCUMENT,1,3,3
